,Immoweb ID,Property type,property sub-type,Price,Post code,Building condition,Kitchen type,Bedrooms,Furnished,Terrace surface,Tenement building,Number of frontages,Swimming pool,How many fireplaces?,Garden,Garden orientation,Garden surface,Terrace,Surface of the plot
13907,9682895,HOUSE,MIXED_USE_BUILDING,299000.0,8920,,,2.0,,,Yes,2.0,,,,,,Yes,154.0
13908,9696233,HOUSE,MIXED_USE_BUILDING,325000.0,8400,,Installed,7.0,No,,Yes,2.0,No,,,,,,
13909,9322380,HOUSE,MIXED_USE_BUILDING,365000.0,8760,,,,,,Yes,,,,Yes,South,,,2273.0
13910,9689886,HOUSE,MIXED_USE_BUILDING,455000.0,5300,To be done up,,,,,Yes,,,,,,,,1862.0
13911,9499280,HOUSE,MIXED_USE_BUILDING,595000.0,1070,To be done up,Installed,5.0,No,,Yes,2.0,,,,,,,160.0
13912,9262293,HOUSE,MIXED_USE_BUILDING,1150000.0,1400,,,6.0,,,Yes,4.0,,,,,,,800.0
13913,9675709,HOUSE,MIXED_USE_BUILDING,65000.0,6250,Good,,1.0,,,Yes,4.0,,,,,,,125.0
13914,9658213,HOUSE,MIXED_USE_BUILDING,165000.0,6560,,Installed,2.0,No,,Yes,3.0,,,,,,,140.0
13915,9408482,HOUSE,MIXED_USE_BUILDING,200000.0,7110,,,4.0,,,Yes,,,,,,,,295.0
13916,9614850,HOUSE,MIXED_USE_BUILDING,325000.0,2300,Just renovated,Hyper equipped,3.0,No,15.0,Yes,3.0,,,,,70.0,,195.0
13917,9692400,HOUSE,MIXED_USE_BUILDING,550000.0,8750,Just renovated,,3.0,,44.0,Yes,4.0,,,,,,,387.0
13918,9425504,HOUSE,MIXED_USE_BUILDING,620000.0,6830,As new,,6.0,,,Yes,3.0,,,,,,,99.0
13919,9417282,HOUSE,MIXED_USE_BUILDING,720000.0,5620,Good,,5.0,,,Yes,4.0,,,,,,Yes,1029.0
13920,9680642,HOUSE,MIXED_USE_BUILDING,750000.0,9000,As new,,6.0,Yes,,Yes,,,,,,,,
13921,9288291,HOUSE,MIXED_USE_BUILDING,3990000.0,1080,,,18.0,,,Yes,2.0,,,,,,,
13922,9689107,HOUSE,MIXED_USE_BUILDING,399000.0,1800,,Installed,2.0,No,,Yes,2.0,No,,,,,Yes,100.0
13923,9708265,HOUSE,MIXED_USE_BUILDING,375000.0,2880,,Hyper equipped,4.0,,,Yes,3.0,,,,,,Yes,357.0
13924,9616501,HOUSE,MIXED_USE_BUILDING,142000.0,6001,,,3.0,,,Yes,3.0,,,,,,,580.0
13925,9563180,HOUSE,MIXED_USE_BUILDING,189000.0,4500,,,5.0,,,Yes,2.0,,,,,,,116.0
13926,9318368,HOUSE,MIXED_USE_BUILDING,285000.0,1060,To renovate,,,,,Yes,2.0,,,,,,,
13927,8012607,HOUSE,MIXED_USE_BUILDING,165000.0,4101,To be done up,,4.0,No,,Yes,2.0,No,,,,,Yes,
13928,9387650,HOUSE,MIXED_USE_BUILDING,225000.0,7100,,,6.0,No,,Yes,,,,,,,,
13929,9666784,HOUSE,MIXED_USE_BUILDING,315000.0,9470,,Installed,,,,Yes,2.0,,,,,,,
13930,9655926,HOUSE,MIXED_USE_BUILDING,435000.0,5020,As new,Hyper equipped,2.0,,,Yes,3.0,,,,,,Yes,582.0
13931,9688987,HOUSE,MIXED_USE_BUILDING,435000.0,7050,As new,,3.0,,,Yes,4.0,,,,,,,1165.0
13932,9391310,HOUSE,MIXED_USE_BUILDING,550000.0,7620,Good,,,,,Yes,4.0,,,,,,,3578.0
13933,9620124,HOUSE,MIXED_USE_BUILDING,790000.0,3500,To renovate,,5.0,No,,Yes,2.0,,,,,,,65.0
13934,9680643,HOUSE,MIXED_USE_BUILDING,980000.0,9000,As new,,8.0,Yes,,Yes,,,,,,,,
13935,9667176,HOUSE,MIXED_USE_BUILDING,190000.0,5500,To renovate,,5.0,No,,Yes,2.0,,,,,30.0,,110.0
13936,9688947,HOUSE,MIXED_USE_BUILDING,195000.0,6200,To renovate,,6.0,No,,Yes,3.0,,,,,,,770.0
13937,9588148,HOUSE,MIXED_USE_BUILDING,295000.0,9600,Just renovated,,3.0,,,Yes,2.0,,,,,,,180.0
13938,9524318,HOUSE,MIXED_USE_BUILDING,400000.0,7021,As new,,8.0,,,Yes,3.0,,,,,,,
13939,8678494,HOUSE,MIXED_USE_BUILDING,405000.0,6880,As new,,8.0,No,,Yes,2.0,,,,,,Yes,
13940,9647379,HOUSE,MIXED_USE_BUILDING,420000.0,3940,,,,,,Yes,4.0,,,,,,,
13941,9674130,HOUSE,MIXED_USE_BUILDING,485000.0,1070,To be done up,,4.0,,,Yes,2.0,,,,,,Yes,
13942,9128739,HOUSE,MIXED_USE_BUILDING,695000.0,3380,,Installed,4.0,No,,Yes,,,,,,,,22000.0
13943,9714905,HOUSE,MIXED_USE_BUILDING,364900.0,8501,To renovate,,4.0,,,Yes,2.0,,,,,130.0,Yes,411.0
13944,9373008,HOUSE,MIXED_USE_BUILDING,87000.0,6560,,Installed,2.0,No,55.0,Yes,2.0,,,,,,,270.0
13945,9538619,HOUSE,MIXED_USE_BUILDING,229000.0,7500,,Not installed,2.0,No,,Yes,2.0,,,,,,Yes,220.0
13946,9691783,HOUSE,MIXED_USE_BUILDING,249000.0,6224,Good,,2.0,,,Yes,3.0,,,,,,Yes,1400.0
13947,8548008,HOUSE,MIXED_USE_BUILDING,280000.0,8930,,,4.0,,,Yes,2.0,,,,,,,170.0
13948,9698517,HOUSE,MIXED_USE_BUILDING,349000.0,2000,,,3.0,,,Yes,2.0,,,,,,,
13949,9473897,HOUSE,MIXED_USE_BUILDING,355000.0,1770,,Installed,4.0,No,,Yes,,,,,,,,
13951,9726178,HOUSE,MIXED_USE_BUILDING,610000.0,2140,,Not installed,5.0,No,,Yes,,,,,,,,
13952,9663924,HOUSE,MIXED_USE_BUILDING,135000.0,7130,,,2.0,,,Yes,,,,,,,,100.0
13953,9694590,HOUSE,MIXED_USE_BUILDING,200000.0,7000,Good,,,No,,Yes,2.0,,,,,,Yes,255.0
13954,7771189,HOUSE,MIXED_USE_BUILDING,260000.0,7500,Good,,2.0,No,,Yes,2.0,,,,,,,
13955,9654090,HOUSE,MIXED_USE_BUILDING,425000.0,1200,,,,No,,Yes,2.0,,,,,,,100.0
13956,9465684,HOUSE,MIXED_USE_BUILDING,570000.0,9000,As new,,2.0,,,Yes,2.0,,,,,,Yes,67.0
13957,9608251,HOUSE,MIXED_USE_BUILDING,1325000.0,4000,,,8.0,No,,Yes,2.0,,,,,,,240.0
13958,9641705,HOUSE,MIXED_USE_BUILDING,110000.0,6183,,,2.0,,,Yes,,,,,,,,
13959,9620324,HOUSE,MIXED_USE_BUILDING,95000.0,4100,To renovate,,,,,Yes,2.0,,,,,,,
13960,9620323,HOUSE,MIXED_USE_BUILDING,109000.0,4100,To renovate,,,,,Yes,2.0,,,,,,,
13961,9456908,HOUSE,MIXED_USE_BUILDING,219000.0,6200,As new,Installed,4.0,,10.0,Yes,3.0,,,,,,,
13962,9702147,HOUSE,MIXED_USE_BUILDING,335000.0,8530,To renovate,,3.0,,,Yes,,,,,,,,600.0
13963,9638836,HOUSE,MIXED_USE_BUILDING,349000.0,6200,Just renovated,,2.0,No,,Yes,2.0,,,,,,,
13964,9164223,HOUSE,MIXED_USE_BUILDING,495000.0,4837,,Installed,3.0,No,200.0,Yes,4.0,,,,,,,2850.0
13965,9709992,HOUSE,MIXED_USE_BUILDING,125000.0,6567,,,2.0,,,Yes,3.0,,,,,,,
13966,9601900,HOUSE,MIXED_USE_BUILDING,150000.0,6590,,,,No,,Yes,,,,,,,,
13967,9170302,HOUSE,MIXED_USE_BUILDING,175000.0,4800,,Installed,,No,8.0,Yes,2.0,,,,,,,
13968,9523296,HOUSE,MIXED_USE_BUILDING,299000.0,6061,,Installed,,No,70.0,Yes,2.0,,,,,,,
13969,9624656,HOUSE,MIXED_USE_BUILDING,495000.0,5100,,Installed,,No,,Yes,2.0,,,,,,,207.0
13970,9251016,HOUSE,MIXED_USE_BUILDING,85000.0,6250,To be done up,,2.0,,,Yes,3.0,,,,,,,68.0
13971,9699593,HOUSE,MIXED_USE_BUILDING,245900.0,8800,To renovate,,4.0,,,Yes,2.0,,,,,,Yes,190.0
13972,9590485,HOUSE,MIXED_USE_BUILDING,370000.0,1000,,,2.0,No,,Yes,1.0,,,,,,,40.0
13973,9638639,HOUSE,MIXED_USE_BUILDING,380000.0,1070,,,4.0,No,,Yes,2.0,,,,,,,55.0
13974,9650586,HOUSE,MIXED_USE_BUILDING,420000.0,1060,,,8.0,No,,Yes,2.0,No,,,,,,80.0
13975,9318984,HOUSE,MIXED_USE_BUILDING,85000.0,7600,,Installed,,No,,Yes,2.0,,,,,,,470.0
13976,9319219,HOUSE,MIXED_USE_BUILDING,85000.0,7603,,Installed,,No,,Yes,2.0,,,,,,,470.0
13977,8719347,HOUSE,MIXED_USE_BUILDING,175000.0,6001,,,2.0,,,Yes,3.0,,,,,,,
13978,9658616,HOUSE,MIXED_USE_BUILDING,400000.0,7012,Good,,1.0,,,Yes,3.0,,,,,,Yes,638.0
13979,9336598,HOUSE,MIXED_USE_BUILDING,875000.0,1050,Good,,2.0,No,6.0,Yes,2.0,,,,,,,
13980,9514696,HOUSE,MIXED_USE_BUILDING,2350000.0,7504,Good,,,,,Yes,4.0,,,,,4000.0,,8500.0
13981,9056691,HOUSE,MIXED_USE_BUILDING,95000.0,6030,Good,,2.0,,,Yes,2.0,,,,,,,
13982,9654795,HOUSE,MIXED_USE_BUILDING,165000.0,4400,,,2.0,,,Yes,,,,,,,,
13983,9676287,HOUSE,MIXED_USE_BUILDING,250900.0,8647,To be done up,,2.0,,,Yes,3.0,,,,,,Yes,475.0
13984,8921800,HOUSE,MIXED_USE_BUILDING,495000.0,4170,,,,,,Yes,,,,,,,,
13985,9326534,HOUSE,MIXED_USE_BUILDING,650000.0,8730,,,,,,Yes,,,,,,,,
13986,9699503,HOUSE,MIXED_USE_BUILDING,425000.0,1000,Good,,4.0,,,Yes,2.0,,,,,,,
13987,9674672,HOUSE,MIXED_USE_BUILDING,235000.0,8690,To renovate,,2.0,,,Yes,2.0,,,,,,,476.0
13988,9443399,HOUSE,MIXED_USE_BUILDING,285000.0,7500,To renovate,Not installed,,,,Yes,2.0,,,,,,,619.0
13989,9057872,HOUSE,MIXED_USE_BUILDING,650000.0,1060,Good,,,,,Yes,2.0,,,,,,,
13990,9668095,HOUSE,MIXED_USE_BUILDING,120000.0,6040,,,2.0,,,Yes,3.0,,,,,,,
13991,9712780,HOUSE,MIXED_USE_BUILDING,275000.0,6780,,,,,,Yes,,,,,,,,
13992,8950981,HOUSE,MIXED_USE_BUILDING,99000.0,6200,Good,,,,,Yes,2.0,,,,,,,
13993,9280920,HOUSE,MIXED_USE_BUILDING,200000.0,6140,,,2.0,,,Yes,3.0,,,,,,,216.0
13994,9693474,HOUSE,MIXED_USE_BUILDING,499000.0,1080,To renovate,,5.0,No,,Yes,2.0,,,,,,,125.0
13995,9451936,HOUSE,MIXED_USE_BUILDING,180000.0,7300,Good,,3.0,No,,Yes,2.0,,,,,,,
13996,9422111,HOUSE,MIXED_USE_BUILDING,305000.0,6460,,,,,,Yes,,,,,,,,
13997,9637246,HOUSE,MIXED_USE_BUILDING,329000.0,1210,,Installed,3.0,No,,Yes,2.0,,,,,,,
13998,9042322,HOUSE,MIXED_USE_BUILDING,395000.0,7904,,Installed,,No,,Yes,4.0,,,,,,Yes,3582.0
13999,9188924,HOUSE,MIXED_USE_BUILDING,170000.0,7000,Good,,2.0,No,,Yes,2.0,,,,,,,
14000,9399172,HOUSE,MIXED_USE_BUILDING,500000.0,8580,,,,,,Yes,,,,,,,,
14001,9252682,HOUSE,MIXED_USE_BUILDING,930000.0,8470,,,,,,Yes,,,,,,,,
14002,8255685,HOUSE,MIXED_USE_BUILDING,825000.0,7500,,,12.0,,,Yes,,,,,,,,
14004,9715770,HOUSE,MIXED_USE_BUILDING,445000.0,2150,,,3.0,,,Yes,,,,,,,,559.0
14005,9529863,HOUSE,MIXED_USE_BUILDING,170000.0,6060,,,4.0,,,Yes,3.0,,,,,,,
14006,9681625,HOUSE,MIXED_USE_BUILDING,1350000.0,9000,To be done up,,,,,Yes,,,,,,,,
14007,8466968,HOUSE,MIXED_USE_BUILDING,300000.0,7500,To restore,,,,,Yes,4.0,,,,,,,
14008,9673340,HOUSE,MIXED_USE_BUILDING,235000.0,1030,,Installed,4.0,No,,Yes,2.0,,,,,,,
14009,8950980,HOUSE,MIXED_USE_BUILDING,280000.0,6200,,,,,,Yes,2.0,,,,,,,
14010,9614191,HOUSE,MIXED_USE_BUILDING,130000.0,6200,Good,,2.0,,,Yes,2.0,,,,,,,
14011,9246348,HOUSE,MIXED_USE_BUILDING,250000.0,7000,,,,,,Yes,2.0,,,,,,,300.0
14012,9648106,HOUSE,MIXED_USE_BUILDING,690000.0,6041,,,8.0,,,Yes,,,,,,,,
14013,9692208,HOUSE,MIXED_USE_BUILDING,80000.0,4920,,,,,,Yes,4.0,,,,,,,183.0
14014,9693574,HOUSE,MIXED_USE_BUILDING,2500000.0,1040,As new,,,,,Yes,2.0,,,,,,,504.0
14015,9605294,HOUSE,MIXED_USE_BUILDING,730000.0,9050,,,,No,,Yes,,,,,,,,
14016,9707295,HOUSE,MIXED_USE_BUILDING,225000.0,7500,,Installed,,No,,Yes,2.0,,,,,,,
14017,9707296,HOUSE,MIXED_USE_BUILDING,225000.0,7640,,Installed,,No,,Yes,2.0,,,,,,,
14018,9242951,HOUSE,MIXED_USE_BUILDING,195000.0,7080,To renovate,,,,,Yes,2.0,,,,,,,
14019,9456913,HOUSE,MIXED_USE_BUILDING,860000.0,7000,,,8.0,,,Yes,2.0,,,,,,,1000.0
14020,9511353,HOUSE,MIXED_USE_BUILDING,239000.0,6200,Good,,,,,Yes,4.0,,,,,,,
14021,8214783,HOUSE,MIXED_USE_BUILDING,5585000.0,1000,Just renovated,,6.0,,,Yes,2.0,,,,,,,600.0
14022,9693573,HOUSE,MIXED_USE_BUILDING,3600000.0,1000,,,,,,Yes,2.0,,,,,,,600.0
14023,9668811,HOUSE,MIXED_USE_BUILDING,860000.0,5000,,,,,,Yes,,,,,,,,
14024,8789276,HOUSE,MIXED_USE_BUILDING,498000.0,2400,,,,,,Yes,,,,,,,,
14025,9693587,HOUSE,MIXED_USE_BUILDING,5000000.0,9300,,,,,,Yes,2.0,,,,,,,
14026,8717063,HOUSE,MIXED_USE_BUILDING,900000.0,6180,Good,,7.0,,,Yes,4.0,,,,,,,
14027,9693576,HOUSE,MIXED_USE_BUILDING,990000.0,1180,,,,,,Yes,3.0,,,,,,,
14028,9513410,HOUSE,MIXED_USE_BUILDING,1150000.0,9000,,,,,,Yes,2.0,,,,,,,
14029,9693591,HOUSE,MIXED_USE_BUILDING,2375000.0,2018,,,,,,Yes,2.0,,,,,,,
14030,9692536,HOUSE,MIXED_USE_BUILDING,3100000.0,1040,,,,,,Yes,3.0,,,,,,,
14031,9573375,HOUSE,MIXED_USE_BUILDING,700000.0,3200,,,,,,Yes,3.0,,,,,,,
14032,9692701,HOUSE,MIXED_USE_BUILDING,1800000.0,9620,,,,,,Yes,3.0,,,,,,,
14033,9627468,HOUSE,MIXED_USE_BUILDING,6085000.0,9200,,,,,,Yes,4.0,,,,,,,
14034,9691952,APARTMENT,SERVICE_FLAT,240000.0,1050,As new,Hyper equipped,1.0,No,2.0,No,1.0,,,,,,,
14035,9659278,APARTMENT,SERVICE_FLAT,395000.0,1050,Good,USA hyper equipped,2.0,No,,No,4.0,No,,,,,Yes,
14036,8910762,APARTMENT,SERVICE_FLAT,184000.0,3190,,,,,,No,,,,,,,,
14037,7089514,APARTMENT,SERVICE_FLAT,250000.0,2830,,,,,,No,,,,,,,,
14038,9668854,APARTMENT,SERVICE_FLAT,650000.0,8300,As new,Hyper equipped,1.0,No,8.0,No,2.0,No,,,,,,
14039,9640196,APARTMENT,SERVICE_FLAT,145000.0,1470,As new,Hyper equipped,1.0,No,7.0,No,4.0,Yes,,,South,6929.0,,
14040,9640198,APARTMENT,SERVICE_FLAT,145000.0,6210,As new,Hyper equipped,1.0,No,7.0,No,4.0,Yes,,,South,6929.0,,
14041,9478091,APARTMENT,SERVICE_FLAT,315000.0,3020,,Installed,2.0,No,7.0,No,2.0,,,,,,,
14042,9451174,APARTMENT,SERVICE_FLAT,255000.0,1932,As new,USA hyper equipped,1.0,No,5.0,No,,,,,,,,
14043,9638024,APARTMENT,SERVICE_FLAT,299000.0,8020,As new,Hyper equipped,2.0,,24.0,No,,,,,,,,
14044,9002206,APARTMENT,SERVICE_FLAT,73000.0,1850,Good,,1.0,No,,No,2.0,No,,,,,,
14045,9360019,APARTMENT,SERVICE_FLAT,269000.0,9230,,Hyper equipped,1.0,No,8.0,No,2.0,,,Yes,South East,,,
14046,9729960,APARTMENT,SERVICE_FLAT,99500.0,7500,Just renovated,Semi equipped,,,,No,,,,,,,Yes,
14047,9714859,APARTMENT,SERVICE_FLAT,275000.0,9890,As new,,2.0,No,20.0,No,2.0,,,,,,,
14048,9692534,APARTMENT,SERVICE_FLAT,115000.0,1180,Just renovated,,1.0,No,10.0,No,2.0,No,,,,,,
14049,9661465,APARTMENT,SERVICE_FLAT,185000.0,1180,Good,Installed,1.0,No,,No,,,,,,,Yes,
14050,9365916,APARTMENT,SERVICE_FLAT,215000.0,1200,To be done up,Semi equipped,1.0,No,28.0,No,2.0,No,,,,,,
14051,9358679,APARTMENT,SERVICE_FLAT,285000.0,3012,As new,Installed,1.0,No,7.0,No,,No,,,,,,
14052,9711056,APARTMENT,SERVICE_FLAT,375000.0,9000,As new,USA hyper equipped,2.0,No,,No,,No,,,,,,
14053,9708630,APARTMENT,SERVICE_FLAT,197000.0,9450,Good,Hyper equipped,1.0,No,,No,,,,,,,Yes,
14054,9708409,APARTMENT,SERVICE_FLAT,295000.0,9310,As new,Hyper equipped,1.0,No,14.0,No,2.0,No,,,,,,
14055,8657686,APARTMENT,SERVICE_FLAT,220000.0,9700,,Hyper equipped,1.0,No,7.0,No,4.0,,,,,,,
14056,9462164,APARTMENT,SERVICE_FLAT,269000.0,9230,,,1.0,,,No,,,,,,,,
14057,9592601,APARTMENT,SERVICE_FLAT,275000.0,9820,As new,Hyper equipped,1.0,No,,No,2.0,,,,,3000.0,,
14058,9713037,APARTMENT,SERVICE_FLAT,365000.0,9000,As new,Hyper equipped,2.0,No,12.0,No,2.0,No,,,,,,
14059,9165106,APARTMENT,SERVICE_FLAT,1200000.0,2000,As new,USA installed,2.0,,44.0,No,,Yes,,,,,,
14060,9729970,APARTMENT,SERVICE_FLAT,280000.0,9830,As new,Semi equipped,1.0,,7.0,No,,,,,,,,
14061,9284512,APARTMENT,SERVICE_FLAT,100000.0,1652,As new,Hyper equipped,1.0,No,3.0,No,,,,,,,,
14062,9727279,APARTMENT,SERVICE_FLAT,207000.0,9700,As new,USA installed,1.0,No,10.0,No,2.0,No,,,,30.0,,
14063,9714858,APARTMENT,SERVICE_FLAT,289000.0,9890,As new,,3.0,No,,No,2.0,,,,,,Yes,
14064,9497638,APARTMENT,SERVICE_FLAT,295000.0,3012,As new,Installed,2.0,No,7.0,No,,No,,,,,,
14065,9671325,APARTMENT,SERVICE_FLAT,265000.0,9700,As new,,1.0,No,5.0,No,2.0,No,,,,,,
14066,9429379,APARTMENT,SERVICE_FLAT,225000.0,2870,As new,USA hyper equipped,2.0,No,7.0,No,,,,,,,,
14067,9572829,APARTMENT,SERVICE_FLAT,149500.0,8310,As new,Installed,1.0,No,,No,,No,,,,,,
14068,9117455,APARTMENT,SERVICE_FLAT,149900.0,8310,As new,Installed,1.0,No,,No,,No,,,,,,
14069,9153092,APARTMENT,SERVICE_FLAT,172500.0,9120,As new,USA hyper equipped,1.0,No,8.0,No,2.0,,,,,400.0,,
14070,9481441,APARTMENT,SERVICE_FLAT,252000.0,1050,Good,Hyper equipped,1.0,No,17.0,No,,No,,,,,,
14071,8853426,APARTMENT,SERVICE_FLAT,285000.0,1970,As new,USA installed,1.0,,7.0,No,,,,,,9.0,,
14073,9633075,APARTMENT,SERVICE_FLAT,375000.0,9000,As new,Installed,2.0,No,30.0,No,,No,,,,200.0,,
14074,9707826,APARTMENT,SERVICE_FLAT,350000.0,9051,As new,Hyper equipped,3.0,No,,No,2.0,No,,Yes,South West,,,
14075,9510671,APARTMENT,SERVICE_FLAT,200000.0,3111,As new,Installed,1.0,No,,No,,No,,,,,,
14076,9510670,APARTMENT,SERVICE_FLAT,200000.0,3111,As new,Installed,1.0,No,,No,,No,,,,,,
14077,9510672,APARTMENT,SERVICE_FLAT,210000.0,3111,As new,Installed,1.0,No,,No,,No,,,,,,
14078,9510669,APARTMENT,SERVICE_FLAT,210000.0,3111,As new,Installed,1.0,No,,No,,No,,,,,,
14079,9693228,APARTMENT,SERVICE_FLAT,228000.0,3111,As new,Installed,1.0,No,6.0,No,,No,,,,,,
14080,9720787,APARTMENT,SERVICE_FLAT,275000.0,2870,As new,Hyper equipped,2.0,,,No,2.0,,,,,,Yes,
14081,9215000,APARTMENT,SERVICE_FLAT,195000.0,1180,As new,USA installed,1.0,No,30.0,No,2.0,,,,,,,
14082,7998740,APARTMENT,SERVICE_FLAT,169000.0,8560,,,1.0,No,,No,,,,,,,Yes,
14083,9503156,APARTMENT,SERVICE_FLAT,215000.0,8560,Good,,1.0,No,,No,,No,,,,,,
14084,9201730,APARTMENT,SERVICE_FLAT,275000.0,1310,As new,,1.0,No,3.0,No,,,,,,,,
14085,9712219,APARTMENT,SERVICE_FLAT,199000.0,9700,As new,Installed,1.0,No,1.0,No,2.0,No,,,,1.0,,
14086,9533564,APARTMENT,SERVICE_FLAT,180000.0,9550,As new,,1.0,,,No,,,,,,,Yes,
14087,9608113,APARTMENT,SERVICE_FLAT,205000.0,8400,,,1.0,No,,No,2.0,No,,,,,,
14088,9608036,APARTMENT,SERVICE_FLAT,225000.0,8400,,,1.0,No,,No,2.0,No,,,,,,
14089,8814751,APARTMENT,SERVICE_FLAT,237500.0,9700,As new,,1.0,No,4.0,No,4.0,No,,,,,,
14090,8814750,APARTMENT,SERVICE_FLAT,269000.0,9700,As new,,1.0,No,9.0,No,4.0,No,,,,,,
14091,9230546,APARTMENT,SERVICE_FLAT,591000.0,8300,As new,USA hyper equipped,1.0,No,4.0,No,2.0,,,,,,,
14092,9464027,APARTMENT,SERVICE_FLAT,656000.0,8300,As new,USA hyper equipped,1.0,No,6.0,No,2.0,,,,,,,
14093,8619798,APARTMENT,SERVICE_FLAT,159000.0,8560,,Installed,2.0,No,,No,,,,,,,Yes,
14094,9673535,APARTMENT,SERVICE_FLAT,720000.0,8310,To renovate,,23.0,No,,No,3.0,,,,,1200.0,,
14095,9723841,APARTMENT,SERVICE_FLAT,119000.0,4000,,Installed,1.0,Yes,,No,,No,,,,,,
14096,9610729,APARTMENT,SERVICE_FLAT,149900.0,8310,Just renovated,Installed,1.0,,,No,,,,,,,Yes,
14097,8432575,APARTMENT,SERVICE_FLAT,210000.0,9700,,Not installed,1.0,No,3.0,No,4.0,,,,,,,
14098,9085533,APARTMENT,SERVICE_FLAT,234900.0,9800,As new,,1.0,No,12.0,No,1.0,No,,Yes,North,,,
14099,9223779,APARTMENT,SERVICE_FLAT,122220.0,9990,,,,,,Yes,,,,,,,,
14100,9307008,APARTMENT,SERVICE_FLAT,155000.0,3190,,,,,,No,,,,,,,,
14101,8960277,APARTMENT,SERVICE_FLAT,169900.0,9100,,,,,,No,,,,,,,,
14102,7890654,APARTMENT,SERVICE_FLAT,199000.0,9900,,,,,,Yes,,,,,,,,
14103,9569308,APARTMENT,SERVICE_FLAT,200000.0,3110,,,,,,Yes,,,,,,,,
14104,8673253,APARTMENT,SERVICE_FLAT,205000.0,8400,,,,,,Yes,,,,,,,,
14105,9696669,APARTMENT,SERVICE_FLAT,220000.0,9890,,,,,,No,,,,,,,,
14106,9638089,APARTMENT,SERVICE_FLAT,228000.0,1700,,,,,,No,,,,,,,,
14107,9434845,APARTMENT,SERVICE_FLAT,275000.0,1860,,,,,,No,,,,,,,,
14108,9677129,APARTMENT,SERVICE_FLAT,299500.0,2018,,,,,,No,,,,,,,,
14109,8458139,APARTMENT,SERVICE_FLAT,476000.0,8300,,,,,,No,,,,,,,,
14110,9708077,APARTMENT,SERVICE_FLAT,340000.0,9160,As new,Installed,2.0,No,,No,,,,,,,,
14111,8555618,APARTMENT,SERVICE_FLAT,155000.0,8000,,Installed,1.0,No,,No,3.0,,,,,,,
14112,8674088,APARTMENT,SERVICE_FLAT,199000.0,9900,As new,Installed,1.0,No,13.0,No,4.0,No,,,,,,
14113,8674083,APARTMENT,SERVICE_FLAT,202500.0,9900,As new,Installed,1.0,No,10.0,No,4.0,No,,,,,,
14114,8674086,APARTMENT,SERVICE_FLAT,217500.0,9900,As new,Installed,2.0,No,13.0,No,4.0,No,,,,,,
14115,8674084,APARTMENT,SERVICE_FLAT,227500.0,9900,As new,Installed,1.0,No,8.0,No,4.0,No,,,,,,
14116,9521510,APARTMENT,SERVICE_FLAT,230000.0,8700,Good,,2.0,No,,No,,No,,,,,,
14117,9500183,APARTMENT,SERVICE_FLAT,275000.0,1310,As new,,1.0,No,4.0,No,2.0,,,,,,,
14118,9572750,APARTMENT,SERVICE_FLAT,300000.0,8670,,,1.0,No,,No,,No,,Yes,South,,Yes,
14119,9572749,APARTMENT,SERVICE_FLAT,315000.0,8670,,,1.0,No,,No,,No,,,,,Yes,
14120,9572748,APARTMENT,SERVICE_FLAT,330000.0,8670,,,2.0,No,,No,,No,,Yes,South,,Yes,
14121,9592605,APARTMENT,SERVICE_FLAT,275000.0,9000,As new,Hyper equipped,1.0,No,,No,2.0,,,,,3000.0,,
14122,9310277,APARTMENT,SERVICE_FLAT,215000.0,8670,As new,,1.0,No,,No,2.0,,,,,,,
14123,9508899,APARTMENT,SERVICE_FLAT,270000.0,9160,As new,Installed,1.0,No,,No,,,,,,,,
14124,9562347,APARTMENT,SERVICE_FLAT,415000.0,1150,Good,Installed,2.0,No,,No,,No,,,,,,
14125,9176999,APARTMENT,SERVICE_FLAT,420000.0,2000,As new,Hyper equipped,1.0,No,,No,,No,,,,,Yes,
14126,9712313,APARTMENT,SERVICE_FLAT,152700.0,1500,,Installed,1.0,No,,No,,No,,,,,,
14127,9712311,APARTMENT,SERVICE_FLAT,152700.0,1500,,Installed,1.0,No,,No,,No,,,,,,
14128,9583462,APARTMENT,SERVICE_FLAT,157220.0,9990,As new,Installed,1.0,No,,No,2.0,No,,,,,,
14129,9583461,APARTMENT,SERVICE_FLAT,172220.0,9990,As new,Installed,1.0,No,,No,2.0,No,,,,,,
14130,9689896,APARTMENT,SERVICE_FLAT,219000.0,9800,As new,Installed,1.0,,,No,,No,,Yes,East,,Yes,
14131,7950516,APARTMENT,SERVICE_FLAT,305000.0,8700,Good,,2.0,No,,No,,No,,,,,,
14132,9199122,APARTMENT,SERVICE_FLAT,621000.0,8300,As new,USA hyper equipped,1.0,No,7.0,No,2.0,,,,,,,
14133,9199266,APARTMENT,SERVICE_FLAT,280000.0,9300,As new,Installed,2.0,,12.0,No,2.0,,,,,,,
14134,9257022,APARTMENT,SERVICE_FLAT,355000.0,2000,As new,USA hyper equipped,1.0,No,12.0,No,,No,,,,,,
14135,9630494,APARTMENT,SERVICE_FLAT,129000.0,9820,To be done up,,1.0,No,,No,,,,,,200.0,,
14136,9653746,APARTMENT,SERVICE_FLAT,250000.0,1150,Good,Installed,1.0,No,9.0,No,2.0,,,,,,,
14137,8888543,APARTMENT,SERVICE_FLAT,295000.0,8400,,,1.0,No,7.0,No,2.0,No,,,,,,
